Date,SPY,QQQ,TLT,IEF,GLD,XLF,XLV,XLK,GDP,CPI,FEDFUNDS,UNRATE,GDP_chg,CPI_chg,FEDFUNDS_chg,UNRATE_chg
2010-01-20,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-21,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-22,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-25,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-26,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-27,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-28,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-01-29,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-01,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-02,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-03,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-04,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-05,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-08,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-09,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-10,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-11,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-12,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-16,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-17,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-18,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-19,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-22,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-23,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-24,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-25,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-02-26,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-01,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-02,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-03,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-04,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-05,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-08,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-09,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-10,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-11,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-12,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-15,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-16,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-17,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-18,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-19,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-22,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-23,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-24,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-25,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-26,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-29,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-30,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-03-31,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-04-01,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-04-05,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-04-06,0.17212240163578515,0.21017173699691416,0.24231693051704514,0.7933608865313285,0.09405058090864846,0.6615599768089202,-0.11027610321789713,0.07270673677628167,-1.2281784741915642,1.710736427893346,-2.002045337857233,-1.3803408604331433,2.0827372936409643,-0.6897942781177961,-2.150431666052638,0.3525465771714615
2010-04-07,-0.7405270956673403,-0.32622300868710935,1.6633223690968917,1.6472056627332874,1.0977532608800604,-0.414963636156529,-0.5306033251876053,-0.3800255731584685,-1.1354704161021218,1.6172640714759103,-1.7672142199060112,-1.6289058661571223,1.9989724291006907,-0.5026838460610136,0.5010068050844265,-0.5353577922961589
2010-04-08,0.3080947733385355,0.15295605990583724,0.061862948401235546,-0.3547005213763353,0.0895799996514786,0.47531425065203275,-0.4567904605845586,0.161744404532974,-1.0465557648763923,1.8941678820141559,-2.0001322839437297,-1.1311695740542247,1.924591975658364,1.629093282812597,-0.6636176052264421,1.167099419723309
2010-04-09,0.6567597332994307,0.5242343669399067,0.3111649583590168,0.263039929705023,0.7203288125390996,0.1411935007895419,0.47557904518667826,0.7392662191254588,-0.9607053581080204,1.778015480670023,-2.314428105923373,-1.3699400493113998,1.8579649077611367,-0.5877526685156291,-0.9670390164068433,-0.4959866394424798
2010-04-12,0.08222682862533263,-0.002997466001509846,0.6886549795845668,0.6906562586659627,-0.5271613161112958,0.1858470505229681,-0.3547953379911605,0.18974605414697993,-0.737348012916913,1.9746296206918363,-2.571980075854489,-1.8394860883863648,3.7156249583255456,1.2713068082686,-0.9505940342001281,-1.0794730166918396
2010-04-13,-0.015153771838608892,0.4361810247136218,0.4146838948143706,0.4664943446903971,-0.285172622447041,-0.0991224840247866,0.08223654308472325,0.27123456052777245,-0.6585061431077107,1.9978212276667635,-2.262527894428022,-1.7786189704971942,1.5638107908654855,0.3025905376808645,0.6576264951842355,0.13354511424565663
2010-04-14,1.2007055600030139,1.128541709580763,-0.9495194813284552,-0.8107771432507951,0.23136877184323557,1.822944468228615,-0.4292627832363612,1.3729904498084036,-0.58070354724329,1.9557178169695038,-1.9786905973294076,-1.3738927375811811,1.5254123824836343,-0.10757502193902309,0.6949756033015003,0.996751026502502
2010-04-15,-0.024042106622192968,0.34461838082796736,0.14426527959972146,0.4137569889730343,0.44688160262989807,-0.4879715323784668,-0.3533976544290594,0.40583712796671445,-0.5036837145765934,1.9308008253742535,-1.8997465729745866,-1.3036330975099215,1.4897206631403792,-0.018869767114163098,0.14446495289504896,0.21488528430914314
2010-04-16,-1.9437546816299562,-1.352280149263299,0.9599245776616844,1.6005861158255748,-1.9026589500292825,-2.8742558364863964,-0.7225653622995419,-1.359564104312506,-0.4272343181416354,1.839867872962901,-2.047060553978421,-1.2355380496674233,1.4564317083009628,-0.4873799755332701,-0.5569063209887424,0.21666923316713974
2010-04-19,0.3409884049789036,-0.1588507547763139,-0.34928174507391985,-0.7603648881142256,-0.08678386236132347,0.6013853390259097,0.9588054670626918,0.17558129537953726,-0.20581341196948164,1.7813571449506074,-2.311351117394308,-1.6039910022777433,3.1985779071766083,-0.3144505632178719,-1.0060554957745116,-0.880593224509628
2010-04-20,0.9250242149508134,0.4301390666888739,0.46450321173896836,0.05135127817946096,0.23016703401385596,0.8516842461227648,0.24026145828717282,0.5053473334642866,-0.13109201640227056,1.6355515239712928,-1.9772445635718592,-1.5095617036799522,1.2862186255140462,-0.9587468057865561,0.9445761616341027,0.2630172222169128
2010-04-21,-0.31882805317362506,0.4868306307073469,1.080845240006484,0.8270330666926953,0.6531727261380723,-0.5779584177534701,-2.072488575141913,0.1667830171105551,-0.05639124654010847,1.657789014350351,-1.9501505612556296,-1.1634452257290628,1.2633801813324161,0.17077958118874675,-0.01045923555542109,0.9240714081161319
2010-04-22,0.24138146182407622,0.4794478790536096,-0.44089861973992583,-0.739565368215443,-0.3999196668906507,0.2739217969350559,-1.324961484067034,0.20694044071482476,0.018319623873429787,1.8279455778585771,-1.9102806181658567,-0.9302973954005317,1.2417214641629073,1.2524537450428588,0.04350080965747297,0.6540081798827024
2010-04-23,0.6508488596132916,0.32611448783154096,-0.5138167368663223,-0.8576152591951387,1.0441747865308404,0.09147732063470729,1.1663872758473481,0.20491437558937875,0.09304743958105628,1.8352583110290432,-2.2158419080439615,-0.9909733946264003,1.221144182396347,0.14236535819380805,-1.2060086089688962,-0.09045767818223226
2010-04-26,-0.5613579506056481,-0.35245844165574763,0.12710878637360354,0.12452836940622981,-0.38379806591197624,-1.2983181667263017,-1.2066891212253261,-0.17668159707909517,0.3183097765545388,2.056214941200888,-2.3105219466355558,-0.6243502636943767,2.8842114337943023,1.7560371841214233,-0.5432437032709184,1.000205502756701
2010-04-27,-2.7829966760446516,-2.3300824512386717,1.8583258749576599,2.4802765314697797,1.4367572336825225,-2.586122394328519,-1.3099898257377602,-2.0117802238402493,0.39170775242756356,2.0504450634970963,-2.1211991732323203,-0.7313299123494844,1.1050449255161694,0.16222279153974378,0.5312502737893072,-0.2036418710386908
2010-04-28,0.779057113765152,-0.019523531965333674,-1.2005719063456615,-1.4747207352704572,-0.29881741887384594,0.9490542085023871,0.7842718990335646,0.2758873605513456,0.4648396668654047,1.9837351063857906,-2.032137955467537,-0.5566210228668897,1.089621427500154,-0.32741489774631927,0.20537364619095183,0.5143444241477847
2010-04-29,1.296743932819231,1.69373029469815,0.5298973088903722,0.3764217333064661,-0.06936510851907518,1.5192138147043532,1.562917466119909,0.9870708349091026,0.5375959072944775,2.067416347261725,-2.092698115177288,-0.6894828257955267,1.0748287804436767,0.8541798082441837,-0.3760740134487244,-0.27072402190813605
2010-04-30,-1.9689837450454837,-2.1016376126218304,1.4946965991944674,1.55934810160735,0.802117631925342,-1.8220864604085676,-1.4397159495417076,-2.108257309463516,0.6098531713623243,2.078938538462464,-1.863015240216253,-0.07747975972646702,1.060625061554905,0.3192789181755946,0.8164464988064924,1.6037452886272057
2010-05-03,1.335619463170296,1.3182980317827913,-0.23601850514095501,-0.8094981142812951,0.23488784181627848,1.243974510645236,0.5761617959840719,1.3151620972320264,0.8343962040758923,2.1668478967587723,-1.8578092271243494,1.5449827885445415,2.6705425206564333,0.9916499772349644,-0.05930524872997745,3.7879291194377678
2010-05-04,-2.5842046530202203,-2.9836269136281266,2.284395570223953,1.710423396206266,-0.7360904265979279,-1.9976452178086948,-0.6396373759327995,-2.7446982323124347,0.9022896760038842,2.0087870961941383,-1.5388363118594681,0.9638062595121207,0.973955341547244,-1.0989361432146558,1.2745353372858628,-1.2790416264394422
2010-05-05,-0.6816550038224541,-0.5438106219864725,0.6901355567989904,0.9183918110897284,0.1252082543477498,-0.4621467467589542,0.398332602939239,-0.40072120598451705,0.9689056786922888,2.1290869258680787,-1.4349406345666555,0.43436970444615247,0.9627243568050786,1.2650256119187848,0.42623376789889794,-1.1624051278118068
2010-05-06,-3.3713148028124014,-3.1085522653448123,3.6137739137431115,2.6872467919133984,2.523917637997897,-2.891075375526769,-2.9330116979403336,-2.742026072263533,1.0340922947354612,2.2415805203165347,-1.466007506144179,0.3126865382536617,0.9518746172104016,1.3010668425997713,-0.13234531826679619,-0.22986035178862804
2010-05-07,-1.4683892722453336,-2.2261943888393665,-1.6394037012905747,-0.8475266580663644,-0.2448670507858479,-0.7698795297057319,-1.388576782595453,-1.9313306616266102,1.097703108580355,2.1837575338394157,-1.557592199006396,0.3260160770151968,0.941384996312581,-0.18854637677295327,-0.4015081359973522,0.07857305452007686
2010-05-10,3.8689676354926115,4.0520337783441,-2.539256409411677,-2.0649551328204647,-0.606828855622946,3.329571666704793,2.82127462366839,3.7280505318300694,1.3103076834881047,2.208116551175453,-1.6312149633019715,0.0665708781622076,2.5151439290078277,0.5562053847524226,-0.3425229411503628,-0.5425656140962938
2010-05-11,-0.28557216131372964,-0.11120583239407038,-0.37455372692942135,0.1935259653915422,2.1941027309619368,-0.29423313218731795,-0.16695572685452925,-0.523704254311881,1.3649979630086975,2.0974085600850945,-1.4597568980169224,0.8727122292101178,0.8728900217529035,-0.7546676767065911,0.7390462963300176,1.8534456030463784
2010-05-12,1.218920371960937,1.4601238504316445,-0.9634426385069752,-0.7569466775978481,0.44186357303113805,0.6473786895650238,0.8924568080900527,2.0933818771899544,1.417448349644049,2.1168080320455567,-1.0426407905841706,1.3364973357977312,0.8642942308645527,0.4616941431474662,1.8263374592700583,1.0994646647663884
